"No.","Time","Source","Destination","Protocol","Length","Info"
"235","0.002570","11.0.0.210","10.42.0.2","TCP","60","22842  >  80 [SYN] Seq=0 Win=512 Len=0"
"236","0.002579","11.0.0.210","10.42.0.2","TCP","60","22843  >  80 [SYN] Seq=0 Win=512 Len=0"
"237","0.002588","11.0.0.210","10.42.0.2","TCP","60","22845  >  80 [SYN] Seq=0 Win=512 Len=0"
"238","0.002596","11.0.0.210","10.42.0.2","TCP","60","22846  >  80 [SYN] Seq=0 Win=512 Len=0"
"239","0.002605","11.0.0.210","10.42.0.2","TCP","60","22848  >  80 [SYN] Seq=0 Win=512 Len=0"
"240","0.002613","11.0.0.210","10.42.0.2","TCP","60","22849  >  80 [SYN] Seq=0 Win=512 Len=0"
"241","0.002641","11.0.0.210","10.42.0.2","TCP","60","22850  >  80 [SYN] Seq=0 Win=512 Len=0"
"242","0.002650","11.0.0.210","10.42.0.2","TCP","60","22851  >  80 [SYN] Seq=0 Win=512 Len=0"
"243","0.002658","11.0.0.210","10.42.0.2","TCP","60","22852  >  80 [SYN] Seq=0 Win=512 Len=0"
"244","0.002667","11.0.0.210","10.42.0.2","TCP","60","22902  >  80 [SYN] Seq=0 Win=512 Len=0"
"245","0.002686","11.0.0.210","10.42.0.2","TCP","60","22853  >  80 [SYN] Seq=0 Win=512 Len=0"
"246","0.002694","11.0.0.210","10.42.0.2","TCP","60","22854  >  80 [SYN] Seq=0 Win=512 Len=0"
"247","0.002703","11.0.0.210","10.42.0.2","TCP","60","22855  >  80 [SYN] Seq=0 Win=512 Len=0"
"248","0.002711","11.0.0.210","10.42.0.2","TCP","60","22857  >  80 [SYN] Seq=0 Win=512 Len=0"
"249","0.002720","11.0.0.210","10.42.0.2","TCP","60","22858  >  80 [SYN] Seq=0 Win=512 Len=0"
"250","0.002729","11.0.0.210","10.42.0.2","TCP","60","22859  >  80 [SYN] Seq=0 Win=512 Len=0"
"251","0.002737","11.0.0.210","10.42.0.2","TCP","60","22860  >  80 [SYN] Seq=0 Win=512 Len=0"
"252","0.002746","11.0.0.210","10.42.0.2","TCP","60","22861  >  80 [SYN] Seq=0 Win=512 Len=0"
"253","0.002754","11.0.0.210","10.42.0.2","TCP","60","22862  >  80 [SYN] Seq=0 Win=512 Len=0"
"254","0.002763","11.0.0.210","10.42.0.2","TCP","60","22979  >  80 [SYN] Seq=0 Win=512 Len=0"
"255","0.002772","11.0.0.210","10.42.0.2","TCP","60","22863  >  80 [SYN] Seq=0 Win=512 Len=0"
"256","0.002779","11.0.0.210","10.42.0.2","TCP","60","22864  >  80 [SYN] Seq=0 Win=512 Len=0"
"257","0.002810","11.0.0.210","10.42.0.2","TCP","60","22865  >  80 [SYN] Seq=0 Win=512 Len=0"
"258","0.002823","11.0.0.210","10.42.0.2","TCP","60","22866  >  80 [SYN] Seq=0 Win=512 Len=0"
"259","0.002833","11.0.0.210","10.42.0.2","TCP","60","22867  >  80 [SYN] Seq=0 Win=512 Len=0"
"260","0.002850","11.0.0.210","10.42.0.2","TCP","60","22868  >  80 [SYN] Seq=0 Win=512 Len=0"
"261","0.002858","11.0.0.210","10.42.0.2","TCP","60","22869  >  80 [SYN] Seq=0 Win=512 Len=0"
"262","0.002867","11.0.0.210","10.42.0.2","TCP","60","22870  >  80 [SYN] Seq=0 Win=512 Len=0"
"263","0.002876","11.0.0.210","10.42.0.2","TCP","60","22871  >  80 [SYN] Seq=0 Win=512 Len=0"
"264","0.002884","11.0.0.210","10.42.0.2","TCP","60","22872  >  80 [SYN] Seq=0 Win=512 Len=0"
"265","0.002893","11.0.0.210","10.42.0.2","TCP","60","22873  >  80 [SYN] Seq=0 Win=512 Len=0"
"266","0.002900","11.0.0.210","10.42.0.2","TCP","60","22874  >  80 [SYN] Seq=0 Win=512 Len=0"
"267","0.002909","11.0.0.210","10.42.0.2","TCP","60","22875  >  80 [SYN] Seq=0 Win=512 Len=0"
"268","0.002918","11.0.0.210","10.42.0.2","TCP","60","22876  >  80 [SYN] Seq=0 Win=512 Len=0"
"269","0.002926","11.0.0.210","10.42.0.2","TCP","60","22877  >  80 [SYN] Seq=0 Win=512 Len=0"
"270","0.002935","11.0.0.210","10.42.0.2","TCP","60","22878  >  80 [SYN] Seq=0 Win=512 Len=0"
"271","0.002944","11.0.0.210","10.42.0.2","TCP","60","22879  >  80 [SYN] Seq=0 Win=512 Len=0"
"272","0.002952","11.0.0.210","10.42.0.2","TCP","60","22880  >  80 [SYN] Seq=0 Win=512 Len=0"
"273","0.002982","11.0.0.210","10.42.0.2","TCP","60","22881  >  80 [SYN] Seq=0 Win=512 Len=0"
"274","0.002992","11.0.0.210","10.42.0.2","TCP","60","22951  >  80 [SYN] Seq=0 Win=512 Len=0"
"275","0.003004","11.0.0.210","10.42.0.2","TCP","60","22883  >  80 [SYN] Seq=0 Win=512 Len=0"
"276","0.003024","11.0.0.210","10.42.0.2","TCP","60","22884  >  80 [SYN] Seq=0 Win=512 Len=0"
"277","0.003033","11.0.0.210","10.42.0.2","TCP","60","22885  >  80 [SYN] Seq=0 Win=512 Len=0"
"278","0.003042","11.0.0.210","10.42.0.2","TCP","60","22887  >  80 [SYN] Seq=0 Win=512 Len=0"
"279","0.003050","11.0.0.210","10.42.0.2","TCP","60","22888  >  80 [SYN] Seq=0 Win=512 Len=0"
"280","0.003059","11.0.0.210","10.42.0.2","TCP","60","22889  >  80 [SYN] Seq=0 Win=512 Len=0"
"281","0.003068","11.0.0.210","10.42.0.2","TCP","60","22890  >  80 [SYN] Seq=0 Win=512 Len=0"
"282","0.003075","11.0.0.210","10.42.0.2","TCP","60","22891  >  80 [SYN] Seq=0 Win=512 Len=0"
"283","0.003085","11.0.0.210","10.42.0.2","TCP","60","22910  >  80 [SYN] Seq=0 Win=512 Len=0"
"284","0.003094","11.0.0.210","10.42.0.2","TCP","60","22892  >  80 [SYN] Seq=0 Win=512 Len=0"
"285","0.003102","11.0.0.210","10.42.0.2","TCP","60","22893  >  80 [SYN] Seq=0 Win=512 Len=0"
"286","0.003112","11.0.0.210","10.42.0.2","TCP","60","22894  >  80 [SYN] Seq=0 Win=512 Len=0"
"287","0.003120","11.0.0.210","10.42.0.2","TCP","60","22973  >  80 [SYN] Seq=0 Win=512 Len=0"
"288","0.003129","11.0.0.210","10.42.0.2","TCP","60","22895  >  80 [SYN] Seq=0 Win=512 Len=0"
"289","0.003158","11.0.0.210","10.42.0.2","TCP","60","22896  >  80 [SYN] Seq=0 Win=512 Len=0"
"290","0.003167","11.0.0.210","10.42.0.2","TCP","60","22897  >  80 [SYN] Seq=0 Win=512 Len=0"
"291","0.003178","11.0.0.210","10.42.0.2","TCP","60","22898  >  80 [SYN] Seq=0 Win=512 Len=0"
"292","0.003186","11.0.0.210","10.42.0.2","TCP","60","22899  >  80 [SYN] Seq=0 Win=512 Len=0"
"293","0.003202","11.0.0.210","10.42.0.2","TCP","60","22900  >  80 [SYN] Seq=0 Win=512 Len=0"
"294","0.003212","11.0.0.210","10.42.0.2","TCP","60","22901  >  80 [SYN] Seq=0 Win=512 Len=0"
"295","0.003220","11.0.0.210","10.42.0.2","TCP","60","22903  >  80 [SYN] Seq=0 Win=512 Len=0"
"296","0.003229","11.0.0.210","10.42.0.2","TCP","60","22904  >  80 [SYN] Seq=0 Win=512 Len=0"
"297","0.003238","11.0.0.210","10.42.0.2","TCP","60","22905  >  80 [SYN] Seq=0 Win=512 Len=0"
"298","0.003246","11.0.0.210","10.42.0.2","TCP","60","22906  >  80 [SYN] Seq=0 Win=512 Len=0"
"299","0.003255","11.0.0.210","10.42.0.2","TCP","60","22907  >  80 [SYN] Seq=0 Win=512 Len=0"
"300","0.003262","11.0.0.210","10.42.0.2","TCP","60","22909  >  80 [SYN] Seq=0 Win=512 Len=0"
"301","0.003271","11.0.0.210","10.42.0.2","TCP","60","22908  >  80 [SYN] Seq=0 Win=512 Len=0"
"302","0.003280","11.0.0.210","10.42.0.2","TCP","60","22911  >  80 [SYN] Seq=0 Win=512 Len=0"
"303","0.003288","11.0.0.210","10.42.0.2","TCP","60","22912  >  80 [SYN] Seq=0 Win=512 Len=0"
"304","0.003297","11.0.0.210","10.42.0.2","TCP","60","22914  >  80 [SYN] Seq=0 Win=512 Len=0"
"305","0.003324","11.0.0.210","10.42.0.2","TCP","60","22915  >  80 [SYN] Seq=0 Win=512 Len=0"
"306","0.003332","11.0.0.210","10.42.0.2","TCP","60","22917  >  80 [SYN] Seq=0 Win=512 Len=0"
"307","0.003343","11.0.0.210","10.42.0.2","TCP","60","22918  >  80 [SYN] Seq=0 Win=512 Len=0"
"308","0.003351","11.0.0.210","10.42.0.2","TCP","60","22919  >  80 [SYN] Seq=0 Win=512 Len=0"
"309","0.003368","11.0.0.210","10.42.0.2","TCP","60","22920  >  80 [SYN] Seq=0 Win=512 Len=0"
"310","0.003377","11.0.0.210","10.42.0.2","TCP","60","22921  >  80 [SYN] Seq=0 Win=512 Len=0"
"311","0.003385","11.0.0.210","10.42.0.2","TCP","60","22922  >  80 [SYN] Seq=0 Win=512 Len=0"
"312","0.003395","11.0.0.210","10.42.0.2","TCP","60","22923  >  80 [SYN] Seq=0 Win=512 Len=0"
"313","0.003402","11.0.0.210","10.42.0.2","TCP","60","22924  >  80 [SYN] Seq=0 Win=512 Len=0"
"314","0.003412","11.0.0.210","10.42.0.2","TCP","60","22925  >  80 [SYN] Seq=0 Win=512 Len=0"
"315","0.003434","11.0.0.210","10.42.0.2","TCP","60","22996  >  80 [SYN] Seq=0 Win=512 Len=0"
"316","0.003443","11.0.0.210","10.42.0.2","TCP","60","22926  >  80 [SYN] Seq=0 Win=512 Len=0"
"317","0.003452","11.0.0.210","10.42.0.2","TCP","60","22927  >  80 [SYN] Seq=0 Win=512 Len=0"
"318","0.003460","11.0.0.210","10.42.0.2","TCP","60","22928  >  80 [SYN] Seq=0 Win=512 Len=0"
"319","0.003469","11.0.0.210","10.42.0.2","TCP","60","22929  >  80 [SYN] Seq=0 Win=512 Len=0"
"320","0.003478","11.0.0.210","10.42.0.2","TCP","60","22930  >  80 [SYN] Seq=0 Win=512 Len=0"
"321","0.003507","11.0.0.210","10.42.0.2","TCP","60","22933  >  80 [SYN] Seq=0 Win=512 Len=0"
"322","0.003522","11.0.0.210","10.42.0.2","TCP","60","22934  >  80 [SYN] Seq=0 Win=512 Len=0"
"323","0.003533","11.0.0.210","10.42.0.2","TCP","60","22935  >  80 [SYN] Seq=0 Win=512 Len=0"
"324","0.003551","11.0.0.210","10.42.0.2","TCP","60","22936  >  80 [SYN] Seq=0 Win=512 Len=0"
"325","0.003560","11.0.0.210","10.42.0.2","TCP","60","22937  >  80 [SYN] Seq=0 Win=512 Len=0"
"326","0.003568","11.0.0.210","10.42.0.2","TCP","60","22938  >  80 [SYN] Seq=0 Win=512 Len=0"
"327","0.003578","11.0.0.210","10.42.0.2","TCP","60","22940  >  80 [SYN] Seq=0 Win=512 Len=0"
"328","0.003586","11.0.0.210","10.42.0.2","TCP","60","22941  >  80 [SYN] Seq=0 Win=512 Len=0"
"329","0.003594","11.0.0.210","10.42.0.2","TCP","60","22942  >  80 [SYN] Seq=0 Win=512 Len=0"
"330","0.003603","11.0.0.210","10.42.0.2","TCP","60","22943  >  80 [SYN] Seq=0 Win=512 Len=0"
"331","0.003611","11.0.0.210","10.42.0.2","TCP","60","22944  >  80 [SYN] Seq=0 Win=512 Len=0"
"332","0.003620","11.0.0.210","10.42.0.2","TCP","60","22945  >  80 [SYN] Seq=0 Win=512 Len=0"
"333","0.003629","11.0.0.210","10.42.0.2","TCP","60","22947  >  80 [SYN] Seq=0 Win=512 Len=0"
"334","0.003636","11.0.0.210","10.42.0.2","TCP","60","22948  >  80 [SYN] Seq=0 Win=512 Len=0"
"335","0.003646","11.0.0.210","10.42.0.2","TCP","60","22949  >  80 [SYN] Seq=0 Win=512 Len=0"
"336","0.003655","11.0.0.210","10.42.0.2","TCP","60","22950  >  80 [SYN] Seq=0 Win=512 Len=0"
"337","0.003682","11.0.0.210","10.42.0.2","TCP","60","22952  >  80 [SYN] Seq=0 Win=512 Len=0"
"338","0.003694","11.0.0.210","10.42.0.2","TCP","60","22953  >  80 [SYN] Seq=0 Win=512 Len=0"
"339","0.003701","11.0.0.210","10.42.0.2","TCP","60","22954  >  80 [SYN] Seq=0 Win=512 Len=0"
"340","0.003710","11.0.0.210","10.42.0.2","TCP","60","22956  >  80 [SYN] Seq=0 Win=512 Len=0"
"341","0.003727","11.0.0.210","10.42.0.2","TCP","60","22957  >  80 [SYN] Seq=0 Win=512 Len=0"
"342","0.003736","11.0.0.210","10.42.0.2","TCP","60","22958  >  80 [SYN] Seq=0 Win=512 Len=0"
"343","0.003745","11.0.0.210","10.42.0.2","TCP","60","22959  >  80 [SYN] Seq=0 Win=512 Len=0"
"344","0.003753","11.0.0.210","10.42.0.2","TCP","60","22961  >  80 [SYN] Seq=0 Win=512 Len=0"
"345","0.003761","11.0.0.210","10.42.0.2","TCP","60","22962  >  80 [SYN] Seq=0 Win=512 Len=0"
"346","0.003770","11.0.0.210","10.42.0.2","TCP","60","22963  >  80 [SYN] Seq=0 Win=512 Len=0"
"347","0.003778","11.0.0.210","10.42.0.2","TCP","60","22964  >  80 [SYN] Seq=0 Win=512 Len=0"
"348","0.003787","11.0.0.210","10.42.0.2","TCP","60","22965  >  80 [SYN] Seq=0 Win=512 Len=0"
"349","0.003796","11.0.0.210","10.42.0.2","TCP","60","22966  >  80 [SYN] Seq=0 Win=512 Len=0"
"350","0.003804","11.0.0.210","10.42.0.2","TCP","60","22967  >  80 [SYN] Seq=0 Win=512 Len=0"
"351","0.003813","11.0.0.210","10.42.0.2","TCP","60","22968  >  80 [SYN] Seq=0 Win=512 Len=0"
"352","0.003821","11.0.0.210","10.42.0.2","TCP","60","22969  >  80 [SYN] Seq=0 Win=512 Len=0"
"353","0.003850","11.0.0.210","10.42.0.2","TCP","60","22970  >  80 [SYN] Seq=0 Win=512 Len=0"
"354","0.003859","11.0.0.210","10.42.0.2","TCP","60","22971  >  80 [SYN] Seq=0 Win=512 Len=0"
"355","0.003869","11.0.0.210","10.42.0.2","TCP","60","22972  >  80 [SYN] Seq=0 Win=512 Len=0"
"356","0.003878","11.0.0.210","10.42.0.2","TCP","60","22974  >  80 [SYN] Seq=0 Win=512 Len=0"
"357","0.003894","11.0.0.210","10.42.0.2","TCP","60","22975  >  80 [SYN] Seq=0 Win=512 Len=0"
"358","0.003903","11.0.0.210","10.42.0.2","TCP","60","22976  >  80 [SYN] Seq=0 Win=512 Len=0"
"359","0.003912","11.0.0.210","10.42.0.2","TCP","60","23128  >  80 [SYN] Seq=0 Win=512 Len=0"
"360","0.003920","11.0.0.210","10.42.0.2","TCP","60","22977  >  80 [SYN] Seq=0 Win=512 Len=0"
"361","0.003929","11.0.0.210","10.42.0.2","TCP","60","22978  >  80 [SYN] Seq=0 Win=512 Len=0"
"362","0.003939","11.0.0.210","10.42.0.2","TCP","60","22980  >  80 [SYN] Seq=0 Win=512 Len=0"
"363","0.003946","11.0.0.210","10.42.0.2","TCP","60","22981  >  80 [SYN] Seq=0 Win=512 Len=0"
"364","0.003955","11.0.0.210","10.42.0.2","TCP","60","22982  >  80 [SYN] Seq=0 Win=512 Len=0"
"365","0.003963","11.0.0.210","10.42.0.2","TCP","60","23100  >  80 [SYN] Seq=0 Win=512 Len=0"
"366","0.003972","11.0.0.210","10.42.0.2","TCP","60","22983  >  80 [SYN] Seq=0 Win=512 Len=0"
"367","0.003982","11.0.0.210","10.42.0.2","TCP","60","23012  >  80 [SYN] Seq=0 Win=512 Len=0"
"368","0.003989","11.0.0.210","10.42.0.2","TCP","60","22985  >  80 [SYN] Seq=0 Win=512 Len=0"
"369","0.004019","11.0.0.210","10.42.0.2","TCP","60","22986  >  80 [SYN] Seq=0 Win=512 Len=0"
"370","0.004029","11.0.0.210","10.42.0.2","TCP","60","22987  >  80 [SYN] Seq=0 Win=512 Len=0"
"371","0.004038","11.0.0.210","10.42.0.2","TCP","60","22988  >  80 [SYN] Seq=0 Win=512 Len=0"
"372","0.004047","11.0.0.210","10.42.0.2","TCP","60","22989  >  80 [SYN] Seq=0 Win=512 Len=0"
"373","0.004063","11.0.0.210","10.42.0.2","TCP","60","22990  >  80 [SYN] Seq=0 Win=512 Len=0"
"374","0.004073","11.0.0.210","10.42.0.2","TCP","60","22991  >  80 [SYN] Seq=0 Win=512 Len=0"
"375","0.004082","11.0.0.210","10.42.0.2","TCP","60","22992  >  80 [SYN] Seq=0 Win=512 Len=0"
"376","0.004090","11.0.0.210","10.42.0.2","TCP","60","22993  >  80 [SYN] Seq=0 Win=512 Len=0"
"377","0.004099","11.0.0.210","10.42.0.2","TCP","60","22994  >  80 [SYN] Seq=0 Win=512 Len=0"
"378","0.004106","11.0.0.210","10.42.0.2","TCP","60","22995  >  80 [SYN] Seq=0 Win=512 Len=0"
"379","0.004115","11.0.0.210","10.42.0.2","TCP","60","22997  >  80 [SYN] Seq=0 Win=512 Len=0"
"380","0.004124","11.0.0.210","10.42.0.2","TCP","60","22998  >  80 [SYN] Seq=0 Win=512 Len=0"
"381","0.004132","11.0.0.210","10.42.0.2","TCP","60","22999  >  80 [SYN] Seq=0 Win=512 Len=0"
"382","0.004142","11.0.0.210","10.42.0.2","TCP","60","23000  >  80 [SYN] Seq=0 Win=512 Len=0"
"383","0.004150","11.0.0.210","10.42.0.2","TCP","60","23056  >  80 [SYN] Seq=0 Win=512 Len=0"
"384","0.004158","11.0.0.210","10.42.0.2","TCP","60","23001  >  80 [SYN] Seq=0 Win=512 Len=0"
"385","0.004188","11.0.0.210","10.42.0.2","TCP","60","23002  >  80 [SYN] Seq=0 Win=512 Len=0"
"386","0.004196","11.0.0.210","10.42.0.2","TCP","60","23003  >  80 [SYN] Seq=0 Win=512 Len=0"
"387","0.004205","11.0.0.210","10.42.0.2","TCP","60","23004  >  80 [SYN] Seq=0 Win=512 Len=0"
"388","0.004216","11.0.0.210","10.42.0.2","TCP","60","23052  >  80 [SYN] Seq=0 Win=512 Len=0"
"389","0.004232","11.0.0.210","10.42.0.2","TCP","60","23005  >  80 [SYN] Seq=0 Win=512 Len=0"
"390","0.004241","11.0.0.210","10.42.0.2","TCP","60","23031  >  80 [SYN] Seq=0 Win=512 Len=0"
"391","0.004249","11.0.0.210","10.42.0.2","TCP","60","23006  >  80 [SYN] Seq=0 Win=512 Len=0"
"392","0.004259","11.0.0.210","10.42.0.2","TCP","60","23007  >  80 [SYN] Seq=0 Win=512 Len=0"
"393","0.004268","11.0.0.210","10.42.0.2","TCP","60","23008  >  80 [SYN] Seq=0 Win=512 Len=0"
"394","0.004275","11.0.0.210","10.42.0.2","TCP","60","23102  >  80 [SYN] Seq=0 Win=512 Len=0"
"395","0.004284","11.0.0.210","10.42.0.2","TCP","60","23009  >  80 [SYN] Seq=0 Win=512 Len=0"
"396","0.004292","11.0.0.210","10.42.0.2","TCP","60","23010  >  80 [SYN] Seq=0 Win=512 Len=0"
"397","0.004300","11.0.0.210","10.42.0.2","TCP","60","23011  >  80 [SYN] Seq=0 Win=512 Len=0"
"398","0.004309","11.0.0.210","10.42.0.2","TCP","60","23013  >  80 [SYN] Seq=0 Win=512 Len=0"
"399","0.004318","11.0.0.210","10.42.0.2","TCP","60","23014  >  80 [SYN] Seq=0 Win=512 Len=0"
"400","0.004327","11.0.0.210","10.42.0.2","TCP","60","23015  >  80 [SYN] Seq=0 Win=512 Len=0"
"401","0.004356","11.0.0.210","10.42.0.2","TCP","60","23016  >  80 [SYN] Seq=0 Win=512 Len=0"
"402","0.004366","11.0.0.210","10.42.0.2","TCP","60","23017  >  80 [SYN] Seq=0 Win=512 Len=0"
"403","0.004377","11.0.0.210","10.42.0.2","TCP","60","23018  >  80 [SYN] Seq=0 Win=512 Len=0"
"404","0.004395","11.0.0.210","10.42.0.2","TCP","60","23197  >  80 [SYN] Seq=0 Win=512 Len=0"
"405","0.004404","11.0.0.210","10.42.0.2","TCP","60","23019  >  80 [SYN] Seq=0 Win=512 Len=0"
"406","0.004413","11.0.0.210","10.42.0.2","TCP","60","23020  >  80 [SYN] Seq=0 Win=512 Len=0"
"407","0.004421","11.0.0.210","10.42.0.2","TCP","60","23021  >  80 [SYN] Seq=0 Win=512 Len=0"
"408","0.004431","11.0.0.210","10.42.0.2","TCP","60","23200  >  80 [SYN] Seq=0 Win=512 Len=0"
"409","0.004439","11.0.0.210","10.42.0.2","TCP","60","23022  >  80 [SYN] Seq=0 Win=512 Len=0"
"410","0.004448","11.0.0.210","10.42.0.2","TCP","60","23023  >  80 [SYN] Seq=0 Win=512 Len=0"
"411","0.004457","11.0.0.210","10.42.0.2","TCP","60","23024  >  80 [SYN] Seq=0 Win=512 Len=0"
"412","0.004465","11.0.0.210","10.42.0.2","TCP","60","23025  >  80 [SYN] Seq=0 Win=512 Len=0"
"413","0.004486","11.0.0.210","10.42.0.2","TCP","60","23026  >  80 [SYN] Seq=0 Win=512 Len=0"
"414","0.004496","11.0.0.210","10.42.0.2","TCP","60","23027  >  80 [SYN] Seq=0 Win=512 Len=0"
"415","0.004504","11.0.0.210","10.42.0.2","TCP","60","23028  >  80 [SYN] Seq=0 Win=512 Len=0"
"416","0.004513","11.0.0.210","10.42.0.2","TCP","60","23029  >  80 [SYN] Seq=0 Win=512 Len=0"
"417","0.004544","11.0.0.210","10.42.0.2","TCP","60","23068  >  80 [SYN] Seq=0 Win=512 Len=0"
"418","0.004553","11.0.0.210","10.42.0.2","TCP","60","23155  >  80 [SYN] Seq=0 Win=512 Len=0"
"419","0.004564","11.0.0.210","10.42.0.2","TCP","60","23030  >  80 [SYN] Seq=0 Win=512 Len=0"
"420","0.004582","11.0.0.210","10.42.0.2","TCP","60","23032  >  80 [SYN] Seq=0 Win=512 Len=0"
"421","0.004592","11.0.0.210","10.42.0.2","TCP","60","23033  >  80 [SYN] Seq=0 Win=512 Len=0"
"422","0.004600","11.0.0.210","10.42.0.2","TCP","60","23034  >  80 [SYN] Seq=0 Win=512 Len=0"
"423","0.004608","11.0.0.210","10.42.0.2","TCP","60","23035  >  80 [SYN] Seq=0 Win=512 Len=0"
"424","0.004617","11.0.0.210","10.42.0.2","TCP","60","23036  >  80 [SYN] Seq=0 Win=512 Len=0"
"425","0.004625","11.0.0.210","10.42.0.2","TCP","60","23037  >  80 [SYN] Seq=0 Win=512 Len=0"
"426","0.004634","11.0.0.210","10.42.0.2","TCP","60","23038  >  80 [SYN] Seq=0 Win=512 Len=0"
"427","0.004643","11.0.0.210","10.42.0.2","TCP","60","23039  >  80 [SYN] Seq=0 Win=512 Len=0"
"428","0.004651","11.0.0.210","10.42.0.2","TCP","60","23040  >  80 [SYN] Seq=0 Win=512 Len=0"
"429","0.004660","11.0.0.210","10.42.0.2","TCP","60","23041  >  80 [SYN] Seq=0 Win=512 Len=0"
"430","0.004668","11.0.0.210","10.42.0.2","TCP","60","23042  >  80 [SYN] Seq=0 Win=512 Len=0"
"431","0.004677","11.0.0.210","10.42.0.2","TCP","60","23043  >  80 [SYN] Seq=0 Win=512 Len=0"
"432","0.004686","11.0.0.210","10.42.0.2","TCP","60","23167  >  80 [SYN] Seq=0 Win=512 Len=0"
"433","0.004713","11.0.0.210","10.42.0.2","TCP","60","23044  >  80 [SYN] Seq=0 Win=512 Len=0"
"434","0.004723","11.0.0.210","10.42.0.2","TCP","60","23045  >  80 [SYN] Seq=0 Win=512 Len=0"
"435","0.004732","11.0.0.210","10.42.0.2","TCP","60","23046  >  80 [SYN] Seq=0 Win=512 Len=0"
"436","0.004742","11.0.0.210","10.42.0.2","TCP","60","23047  >  80 [SYN] Seq=0 Win=512 Len=0"
"437","0.004759","11.0.0.210","10.42.0.2","TCP","60","23135  >  80 [SYN] Seq=0 Win=512 Len=0"
"438","0.004767","11.0.0.210","10.42.0.2","TCP","60","23048  >  80 [SYN] Seq=0 Win=512 Len=0"
"439","0.004776","11.0.0.210","10.42.0.2","TCP","60","23049  >  80 [SYN] Seq=0 Win=512 Len=0"
"440","0.004785","11.0.0.210","10.42.0.2","TCP","60","23050  >  80 [SYN] Seq=0 Win=512 Len=0"
"441","0.004793","11.0.0.210","10.42.0.2","TCP","60","23051  >  80 [SYN] Seq=0 Win=512 Len=0"
"442","0.004802","11.0.0.210","10.42.0.2","TCP","60","23053  >  80 [SYN] Seq=0 Win=512 Len=0"
"443","0.004810","11.0.0.210","10.42.0.2","TCP","60","23054  >  80 [SYN] Seq=0 Win=512 Len=0"
"444","0.004819","11.0.0.210","10.42.0.2","TCP","60","23055  >  80 [SYN] Seq=0 Win=512 Len=0"
"445","0.004828","11.0.0.210","10.42.0.2","TCP","60","23057  >  80 [SYN] Seq=0 Win=512 Len=0"
"446","0.004835","11.0.0.210","10.42.0.2","TCP","60","23058  >  80 [SYN] Seq=0 Win=512 Len=0"
"447","0.004845","11.0.0.210","10.42.0.2","TCP","60","23059  >  80 [SYN] Seq=0 Win=512 Len=0"
"448","0.004853","11.0.0.210","10.42.0.2","TCP","60","23060  >  80 [SYN] Seq=0 Win=512 Len=0"
"449","0.004882","11.0.0.210","10.42.0.2","TCP","60","23093  >  80 [SYN] Seq=0 Win=512 Len=0"
"450","0.004891","11.0.0.210","10.42.0.2","TCP","60","23061  >  80 [SYN] Seq=0 Win=512 Len=0"
"451","0.004899","11.0.0.210","10.42.0.2","TCP","60","23062  >  80 [SYN] Seq=0 Win=512 Len=0"
"452","0.004910","11.0.0.210","10.42.0.2","TCP","60","23063  >  80 [SYN] Seq=0 Win=512 Len=0"
"453","0.004927","11.0.0.210","10.42.0.2","TCP","60","23064  >  80 [SYN] Seq=0 Win=512 Len=0"
"454","0.004936","11.0.0.210","10.42.0.2","TCP","60","23065  >  80 [SYN] Seq=0 Win=512 Len=0"
"455","0.004944","11.0.0.210","10.42.0.2","TCP","60","23066  >  80 [SYN] Seq=0 Win=512 Len=0"
"456","0.004953","11.0.0.210","10.42.0.2","TCP","60","23067  >  80 [SYN] Seq=0 Win=512 Len=0"
"457","0.004962","11.0.0.210","10.42.0.2","TCP","60","23069  >  80 [SYN] Seq=0 Win=512 Len=0"
"458","0.004971","11.0.0.210","10.42.0.2","TCP","60","23070  >  80 [SYN] Seq=0 Win=512 Len=0"
"459","0.004978","11.0.0.210","10.42.0.2","TCP","60","23071  >  80 [SYN] Seq=0 Win=512 Len=0"
"460","0.004988","11.0.0.210","10.42.0.2","TCP","60","23072  >  80 [SYN] Seq=0 Win=512 Len=0"
"461","0.004995","11.0.0.210","10.42.0.2","TCP","60","23073  >  80 [SYN] Seq=0 Win=512 Len=0"
"462","0.005004","11.0.0.210","10.42.0.2","TCP","60","23074  >  80 [SYN] Seq=0 Win=512 Len=0"
"463","0.005013","11.0.0.210","10.42.0.2","TCP","60","23075  >  80 [SYN] Seq=0 Win=512 Len=0"
"464","0.005020","11.0.0.210","10.42.0.2","TCP","60","23076  >  80 [SYN] Seq=0 Win=512 Len=0"
"465","0.005050","11.0.0.210","10.42.0.2","TCP","60","23077  >  80 [SYN] Seq=0 Win=512 Len=0"
"466","0.005059","11.0.0.210","10.42.0.2","TCP","60","23078  >  80 [SYN] Seq=0 Win=512 Len=0"
"467","0.005067","11.0.0.210","10.42.0.2","TCP","60","23079  >  80 [SYN] Seq=0 Win=512 Len=0"
"468","0.005076","11.0.0.210","10.42.0.2","TCP","60","23080  >  80 [SYN] Seq=0 Win=512 Len=0"
"469","0.005092","11.0.0.210","10.42.0.2","TCP","60","23081  >  80 [SYN] Seq=0 Win=512 Len=0"
"470","0.005101","11.0.0.210","10.42.0.2","TCP","60","23082  >  80 [SYN] Seq=0 Win=512 Len=0"
